time,probe_a,probe_b
1.9240036e+00, 1.6591999e-01, 3.4891999e-01
1.9280014e+00,-1.2322000e-01, 1.7323999e-01
1.9319992e+00,-3.2940000e-01, 3.7820000e-02
1.9359970e+00,-4.1358000e-01,-1.6348000e-01
1.9400024e+00,-5.9292001e-01,-2.6962000e-01
1.9440002e+00,-8.4179997e-01,-5.6729996e-01
1.9479980e+00,-7.0638001e-01,-6.3562000e-01
1.9520035e+00,-7.2711998e-01,-5.9657997e-01
1.9560013e+00,-5.9170002e-01,-6.9295996e-01
1.9599991e+00,-5.1239997e-01,-6.5270001e-01
1.9639969e+00,-2.3789999e-01,-6.1487997e-01
1.9680023e+00, 2.2814000e-01,-4.9897999e-01
1.9720001e+00, 5.9535998e-01,-1.2444000e-01
1.9759979e+00, 6.7710000e-01, 1.7568000e-01
1.9800034e+00, 8.6009997e-01, 5.9047997e-01
1.9840012e+00, 5.8437997e-01, 8.1373996e-01
1.9879990e+00, 6.2830001e-01, 8.1373996e-01
1.9919968e+00, 5.0996000e-01, 7.4541998e-01
1.9960022e+00, 4.6847999e-01, 6.7953998e-01
2.0000000e+00, 2.9157999e-01, 5.6974000e-01
2.0039978e+00, 2.3180000e-02, 4.2943999e-01
2.0080032e+00,-8.5399998e-03, 1.7933999e-01
2.0120010e+00,-1.8665999e-01, 2.1349999e-01
2.0159988e+00,-3.4160000e-01,-8.4179997e-02
2.0199966e+00,-5.8560002e-01,-2.8182000e-01
2.0240021e+00,-6.6733998e-01,-3.9528000e-01
2.0279999e+00,-5.3435999e-01,-4.5506001e-01
2.0319977e+00,-7.6981997e-01,-5.6242001e-01
2.0360031e+00,-6.9173998e-01,-5.2704000e-01
2.0400009e+00,-5.7827997e-01,-7.0271999e-01
2.0439987e+00,-5.7095999e-01,-6.6367996e-01
2.0479965e+00,-2.8547999e-01,-5.9292001e-01
2.0520020e+00, 8.5400000e-02,-5.7827997e-01
2.0559998e+00, 5.5022001e-01,-3.4647998e-01
2.0599976e+00, 7.3321998e-01, 8.0519997e-02
2.0640030e+00, 9.8575997e-01, 6.7710000e-01
2.0680008e+00, 8.9792001e-01, 8.1129998e-01
2.0719986e+00, 6.2585998e-01, 8.2227999e-01
2.0759964e+00, 4.9776000e-01, 7.8079998e-01
2.0800018e+00, 5.5754000e-01, 7.5151998e-01
2.0839996e+00, 2.3179999e-01, 4.8921999e-01
2.0879974e+00, 5.2460000e-02, 4.4896001e-01
2.0920029e+00,-2.4400000e-03, 2.3424000e-01
2.0960007e+00,-2.4033999e-01, 1.4029999e-01
2.0999985e+00,-3.2207999e-01,-2.4400000e-02
2.1039963e+00,-5.2215999e-01,-1.6713999e-01
2.1080017e+00,-5.9657997e-01,-3.8918000e-01
2.1119995e+00,-6.0877997e-01,-5.7584000e-01
2.1159973e+00,-7.0515996e-01,-6.8808001e-01
2.1200027e+00,-6.3073999e-01,-5.7462001e-01
2.1240005e+00,-6.3317996e-01,-6.6978002e-01
2.1279984e+00,-5.0019997e-01,-6.2463999e-01
2.1320038e+00,-3.0133998e-01,-6.0267997e-01
2.1360016e+00, 9.3939997e-02,-6.5147996e-01
2.1399994e+00, 5.1239997e-01,-4.6116000e-01
2.1439972e+00, 8.0397999e-01, 1.9397999e-01
2.1480026e+00, 7.6371998e-01, 5.0507998e-01
2.1520004e+00, 8.3326000e-01, 7.0638001e-01
2.1559982e+00, 6.2097996e-01, 7.0515996e-01
2.1600037e+00, 6.0512000e-01, 6.6733998e-01
2.1640015e+00, 3.7941998e-01, 6.7343998e-01
2.1679993e+00, 3.0133998e-01, 8.2106000e-01
2.1719971e+00, 2.3179999e-01, 4.5262000e-01
2.1760025e+00,-6.0999997e-02, 2.2448000e-01
2.1800003e+00,-3.4159999e-02, 2.3179999e-01
2.1839981e+00,-2.9767999e-01, 1.1346000e-01
2.1880035e+00,-5.9170002e-01,-1.4518000e-01
2.1920013e+00,-5.5754000e-01,-3.6234000e-01
2.1959991e+00,-7.5518000e-01,-5.2337998e-01
2.1999969e+00,-7.8079998e-01,-7.1613997e-01
2.2040024e+00,-8.4667999e-01,-7.6616001e-01
2.2080002e+00,-7.3809999e-01,-7.2468001e-01
2.2119980e+00,-4.5262000e-01,-6.1975998e-01
2.2160034e+00,-2.2691999e-01,-7.7226001e-01
2.2200012e+00, 3.5380000e-01,-6.0390002e-01
2.2239990e+00, 5.9780002e-01,-1.0980000e-01
2.2279968e+00, 6.0877997e-01, 2.0739999e-01
2.2320023e+00, 7.6981997e-01, 4.3675998e-01
2.2360001e+00, 1.0479800e+00, 7.6859999e-01
2.2399979e+00, 7.6616001e-01, 8.4667999e-01
2.2440033e+00, 4.9531999e-01, 9.5769995e-01
2.2480011e+00, 2.6596001e-01, 5.6119996e-01
2.2519989e+00, 2.0984000e-01, 5.3435999e-01
2.2559967e+00, 3.5380000e-01, 4.5139998e-01
2.2600021e+00,-1.8422000e-01, 3.8918000e-01
2.2639999e+00,-1.3419999e-01, 1.2687999e-01
2.2679977e+00,-2.4888000e-01, 8.5399998e-03
2.2720032e+00,-3.7698001e-01,-8.6619996e-02
2.2760010e+00,-6.8685997e-01,-3.7210000e-01
2.2799988e+00,-6.9783998e-01,-5.4899997e-01
2.2839966e+00,-8.0276000e-01,-6.8198001e-01
2.2880020e+00,-7.2468001e-01,-5.9535998e-01
2.2919998e+00,-6.6490000e-01,-6.0390002e-01
2.2959976e+00,-6.8320000e-01,-7.8201997e-01
2.3000031e+00,-9.8820001e-02,-8.3081996e-01
2.3040009e+00, 2.0495999e-01,-5.1117998e-01
2.3079987e+00, 5.7095999e-01,-2.3179999e-01
2.3119965e+00, 7.0150000e-01, 3.0256000e-01
2.3160019e+00, 7.1125996e-01, 5.2094001e-01
2.3199997e+00, 6.6001999e-01, 7.2589999e-01
2.3239975e+00, 6.0145998e-01, 6.7588001e-01
2.3280029e+00, 5.4534000e-01, 6.4050001e-01
2.3320007e+00, 4.3432000e-01, 7.5761998e-01
2.3359985e+00, 3.0622000e-01, 6.5025997e-01
2.3399963e+00, 2.2814000e-01, 3.4891999e-01
2.3440018e+00, 1.7080000e-02, 2.3789999e-01
2.3479996e+00,-1.1224000e-01, 1.7445999e-01
2.3519974e+00,-2.4643999e-01, 1.6103999e-01
2.3560028e+00,-4.2333999e-01,-5.4899998e-02
2.3600006e+00,-4.9653998e-01,-2.0130000e-01
2.3639984e+00,-6.3195997e-01,-3.8064000e-01
2.3679962e+00,-7.5396001e-01,-6.3927996e-01
2.3720016e+00,-8.0519998e-01,-6.6611999e-01
2.3759995e+00,-7.7591997e-01,-6.8075997e-01
2.3799973e+00,-6.1365998e-01,-7.3565996e-01
2.3840027e+00,-4.1602001e-01,-6.4903998e-01
2.3880005e+00, 1.4029999e-01,-6.8930000e-01
2.3919983e+00, 3.4404001e-01,-3.8551998e-01
2.3960037e+00, 7.4176002e-01, 8.5400000e-02
2.4000015e+00, 7.9787999e-01, 5.3069997e-01
2.4039993e+00, 6.2097996e-01, 6.4172000e-01
2.4079971e+00, 5.3435999e-01, 7.1735996e-01
2.4120026e+00, 5.0019997e-01, 6.1365998e-01
2.4160004e+00, 4.5017999e-01, 5.8925998e-01
2.4199982e+00, 3.6600000e-01, 5.0874001e-01
2.4240036e+00, 3.3427998e-01, 6.7100000e-01
2.4280014e+00, 1.8178000e-01, 4.8189998e-01
2.4319992e+00,-1.2687999e-01, 2.9646000e-01
2.4359970e+00,-2.5742000e-01, 9.0279996e-02
2.4400024e+00,-3.6111999e-01,-2.5619999e-02
2.4440002e+00,-5.9902000e-01,-2.0984000e-01
2.4479980e+00,-6.0267997e-01,-3.5135999e-01
2.4520035e+00,-7.1125996e-01,-7.5396001e-01
2.4560013e+00,-7.2589999e-01,-7.1003997e-01
2.4599991e+00,-6.8441999e-01,-6.1487997e-01
2.4639969e+00,-6.0755998e-01,-7.1003997e-01
2.4680023e+00,-3.2451999e-01,-7.0638001e-01
2.4720001e+00,-3.6600001e-02,-6.9661999e-01
2.4759979e+00, 3.5135999e-01,-1.9397999e-01
2.4800034e+00, 6.8563998e-01, 8.6619996e-02
2.4840012e+00, 7.7713996e-01, 3.6234000e-01
2.4879990e+00, 9.1377997e-01, 6.1122000e-01
2.4919968e+00, 6.5880001e-01, 8.3691996e-01
2.4960022e+00, 5.8072001e-01, 7.8933996e-01
2.5000000e+00, 5.2094001e-01, 8.0397999e-01
2.5039978e+00, 1.5006000e-01, 6.3927996e-01
2.5080032e+00, 8.4179997e-02, 4.5017999e-01
2.5120010e+00, 1.0247999e-01, 2.9157999e-01
2.5159988e+00,-7.3200002e-02, 1.9154000e-01
2.5199966e+00,-1.8544000e-01,-2.0739999e-02
2.5240021e+00,-4.4042000e-01,-7.3200002e-02
2.5279999e+00,-5.6607997e-01,-2.8792000e-01
2.5319977e+00,-6.8808001e-01,-3.3550000e-01
2.5360031e+00,-7.5518000e-01,-5.2704000e-01
2.5400009e+00,-7.3321998e-01,-6.9051999e-01
2.5439987e+00,-6.0512000e-01,-6.8930000e-01
2.5479965e+00,-6.3562000e-01,-6.2463999e-01
2.5520020e+00,-4.5749998e-01,-6.8685997e-01
2.5559998e+00,-1.0736000e-01,-6.9905996e-01
2.5599976e+00, 3.3061999e-01,-4.6969998e-01
2.5640030e+00, 6.8320000e-01, 5.7340000e-02
2.5680008e+00, 7.2833997e-01, 4.3065998e-01
2.5719986e+00, 8.1496000e-01, 5.8437997e-01
2.5759964e+00, 1.0345600e+00, 8.4057999e-01
2.5800018e+00, 6.2220001e-01, 8.4057999e-01
2.5839996e+00, 4.3798000e-01, 8.2837999e-01
2.5879974e+00, 3.9894000e-01, 6.6245997e-01
2.5920029e+00, 1.1224000e-01, 4.8556000e-01
2.5960007e+00, 7.6859996e-02, 3.7698001e-01
2.5999985e+00,-1.5371999e-01, 2.2081999e-01
2.6039963e+00,-3.4647998e-01,-7.1980000e-02
2.6080017e+00,-4.0381998e-01,-1.8422000e-01
2.6119995e+00,-6.6001999e-01,-2.5863999e-01
2.6159973e+00,-6.8198001e-01,-4.0869999e-01
2.6200027e+00,-6.6978002e-01,-5.0141996e-01
2.6240005e+00,-6.9173998e-01,-5.9780002e-01
2.6279984e+00,-7.5151998e-01,-7.3199999e-01
2.6320038e+00,-6.4050001e-01,-7.6616001e-01
2.6360016e+00,-3.9039999e-01,-7.6249999e-01
2.6399994e+00, 1.1712000e-01,-6.2220001e-01
2.6439972e+00, 5.7827997e-01,-2.9157999e-01
2.6480026e+00, 7.9299998e-01, 1.8544000e-01
2.6520004e+00, 7.7591997e-01, 5.8315998e-01
2.6559982e+00, 7.9666001e-01, 7.0150000e-01
2.6600037e+00, 7.0271999e-01, 6.5270001e-01
2.6640015e+00, 4.9776000e-01, 7.3443997e-01
2.6679993e+00, 3.4891999e-01, 7.0393997e-01
2.6719971e+00, 4.7823998e-01, 7.0881999e-01
2.6760025e+00, 1.1589999e-01, 4.8921999e-01
2.6800003e+00,-2.9279999e-02, 2.6108000e-01
2.6839981e+00,-1.2078000e-01, 2.0007999e-01
2.6880035e+00,-2.2204000e-01, 2.0739999e-02
2.6920013e+00,-3.6111999e-01,-3.9039999e-02
2.6959991e+00,-5.3314000e-01,-2.1837999e-01
2.6999969e+00,-7.4541998e-01,-4.5749998e-01
2.7040024e+00,-8.9914000e-01,-7.7591997e-01
2.7080002e+00,-8.1983995e-01,-7.2589999e-01
2.7119980e+00,-6.6367996e-01,-6.9783998e-01
2.7160034e+00,-6.1975998e-01,-6.1000001e-01
2.7200012e+00,-4.1479999e-01,-7.8933996e-01
2.7239990e+00, 2.3301999e-01,-6.6733998e-01
2.7279968e+00, 6.7710000e-01,-3.0500001e-01
2.7320023e+00, 6.3683999e-01, 1.0004000e-01
2.7360001e+00, 6.1610001e-01, 5.0629997e-01
2.7399979e+00, 6.1975998e-01, 6.2342000e-01
2.7440033e+00, 8.1861997e-01, 8.2471997e-01
2.7480011e+00, 5.6607997e-01, 7.9299998e-01
2.7519989e+00, 4.0504000e-01, 8.7229997e-01
2.7559967e+00, 2.3668000e-01, 5.6119996e-01
2.7600021e+00, 2.2569999e-01, 5.3069997e-01
2.7639999e+00, 2.0739999e-02, 3.5990000e-01
2.7679977e+00,-1.1346000e-01, 3.3671999e-01
2.7720032e+00,-3.2086000e-01, 2.3180000e-02
2.7760010e+00,-3.9771998e-01,-2.8060000e-02
2.7799988e+00,-4.8433998e-01,-1.9032000e-01
2.7839966e+00,-6.6123998e-01,-3.4037998e-01
2.7880020e+00,-8.0641997e-01,-7.1980000e-01
2.7919998e+00,-8.2227999e-01,-7.6006001e-01
2.7959976e+00,-7.1980000e-01,-6.0145998e-01
2.8000031e+00,-5.3435999e-01,-6.3440001e-01
2.8040009e+00,-3.8429999e-01,-7.3688000e-01
2.8079987e+00, 0.0000000e+00,-5.4045999e-01
2.8119965e+00, 4.2333999e-01,-3.3183998e-01
2.8160019e+00, 7.3565996e-01, 5.2460000e-02
2.8199997e+00, 7.0760000e-01, 5.0507998e-01
2.8239975e+00, 6.7953998e-01, 5.5509996e-01
2.8280029e+00, 7.1370000e-01, 5.8315998e-01
2.8320007e+00, 7.9299998e-01, 6.8930000e-01
2.8359985e+00, 5.7095999e-01, 7.3078001e-01
2.8399963e+00, 3.2207999e-01, 6.0023999e-01
2.8440018e+00, 1.9885999e-01, 3.2940000e-01
2.8479996e+00, 1.3054000e-01, 5.3069997e-01
2.8519974e+00,-1.5006000e-01, 3.1231999e-01
2.8560028e+00,-3.3916000e-01, 1.5616000e-01
2.8600006e+00,-2.7206001e-01,-5.9779998e-02
2.8639984e+00,-5.7705998e-01,-2.4643999e-01
2.8679962e+00,-7.8446001e-01,-3.3916000e-01
2.8720016e+00,-7.3199999e-01,-6.5513998e-01
2.8759995e+00,-7.3688000e-01,-7.0760000e-01
2.8799973e+00,-7.5518000e-01,-6.1610001e-01
2.8840027e+00,-6.7100000e-01,-6.2342000e-01
2.8880005e+00,-4.3798000e-01,-7.4786001e-01
2.8919983e+00, 9.1499999e-02,-5.8315998e-01
2.8960037e+00, 3.8308001e-01,-4.2455998e-01
2.9000015e+00, 7.5518000e-01,-1.5128000e-01
2.9039993e+00, 6.1732000e-01, 4.7213998e-01
2.9079971e+00, 9.1987997e-01, 7.2345996e-01
2.9120026e+00, 7.7958000e-01, 6.1122000e-01
2.9160004e+00, 5.7705998e-01, 6.0755998e-01
2.9199982e+00, 4.8189998e-01, 7.9909998e-01
2.9240036e+00, 3.8308001e-01, 6.6978002e-01
2.9280014e+00, 2.1472000e-01, 5.9535998e-01
2.9319992e+00,-8.6619996e-02, 5.9413999e-01
2.9359970e+00,-1.6591999e-01, 8.5400000e-02
2.9400024e+00,-1.1956000e-01, 2.6839999e-02
2.9440002e+00,-2.3789999e-01,-1.0126000e-01
2.9479980e+00,-4.5872000e-01,-2.0495999e-01
2.9520035e+00,-6.6245997e-01,-3.9161998e-01
2.9560013e+00,-7.5396001e-01,-5.3924000e-01
2.9599991e+00,-7.3565996e-01,-7.1858001e-01
2.9639969e+00,-6.9173998e-01,-6.7100000e-01
2.9680023e+00,-5.8315998e-01,-7.5518000e-01
2.9720001e+00,-5.2337998e-01,-6.9173998e-01
2.9759979e+00, 4.6360001e-02,-6.8198001e-01
2.9800034e+00, 3.9894000e-01,-3.9649999e-01
2.9840012e+00, 6.9661999e-01,-1.1956000e-01
2.9879990e+00, 9.8697996e-01, 5.5144000e-01
2.9919968e+00, 6.0267997e-01, 5.7462001e-01
2.9960022e+00, 6.2830001e-01, 7.8689998e-01
3.0000000e+00, 4.5139998e-01, 6.7100000e-01
3.0039978e+00, 4.0869999e-01, 6.7710000e-01
3.0080032e+00, 3.5501999e-01, 6.3073999e-01
3.0120010e+00, 1.7080000e-01, 3.8308001e-01
3.0159988e+00, 2.1227999e-01, 3.7088001e-01
3.0199966e+00, 1.9520000e-02, 4.4529998e-01
3.0240021e+00,-1.9885999e-01, 8.0519997e-02
3.0279999e+00,-3.3916000e-01,-3.9039999e-02
3.0319977e+00,-4.8189998e-01,-9.8820001e-02
3.0360031e+00,-7.0150000e-01,-3.8308001e-01
3.0400009e+00,-6.7343998e-01,-4.8799998e-01
3.0439987e+00,-7.0638001e-01,-5.6242001e-01
3.0479965e+00,-7.6616001e-01,-5.9535998e-01
3.0520020e+00,-6.8075997e-01,-6.7710000e-01
3.0559998e+00,-5.7339996e-01,-7.9056001e-01
3.0599976e+00,-1.3664000e-01,-7.2345996e-01
3.0640030e+00, 1.5616000e-01,-4.7213998e-01
3.0680008e+00, 5.5387998e-01,-1.5006000e-01
3.0719986e+00, 8.2716000e-01, 2.5742000e-01
3.0759964e+00, 9.6135998e-01, 5.9780002e-01
3.0800018e+00, 8.1007999e-01, 7.9666001e-01
3.0839996e+00, 7.9909998e-01, 8.7474000e-01
3.0879974e+00, 5.8437997e-01, 7.1125996e-01
3.0920029e+00, 4.4163999e-01, 5.8194000e-01
3.0960007e+00, 3.3794001e-01, 6.3440001e-01
3.0999985e+00, 1.9520000e-02, 4.6482000e-01
3.1039963e+00,-8.9060001e-02, 2.6108000e-01
3.1080017e+00,-3.7698001e-01, 1.5128000e-01
3.1119995e+00,-5.3192002e-01,-2.0495999e-01
3.1159973e+00,-4.6116000e-01,-2.3668000e-01
3.1200027e+00,-6.6978002e-01,-3.4770000e-01
3.1240005e+00,-6.7588001e-01,-6.0877997e-01
3.1279984e+00,-7.3443997e-01,-5.8682001e-01
3.1320038e+00,-6.9418001e-01,-5.2704000e-01
3.1360016e+00,-7.7348000e-01,-6.9783998e-01
3.1399994e+00,-3.3794001e-01,-7.9666001e-01
3.1439972e+00, 7.9300001e-02,-6.3927996e-01
3.1480026e+00, 4.5749998e-01,-2.9036000e-01
3.1520004e+00, 7.2468001e-01, 6.5880001e-02
3.1559982e+00, 8.5766000e-01, 3.9161998e-01
3.1600037e+00, 8.1739998e-01, 7.7348000e-01
3.1640015e+00, 7.7591997e-01, 8.9181995e-01
3.1679993e+00, 5.5509996e-01, 8.1007999e-01
3.1719971e+00, 4.1968000e-01, 7.7226001e-01
3.1760025e+00, 5.9292001e-01, 7.8689998e-01
3.1800003e+00,-5.8559999e-02, 5.2094001e-01
3.1839981e+00,-2.5619999e-02, 3.3916000e-01
3.1880035e+00,-3.1231999e-01, 1.2687999e-01
3.1920013e+00,-3.4160000e-01, 1.5859999e-02
3.1959991e+00,-3.9405999e-01,-2.6596001e-01
3.1999969e+00,-5.7462001e-01,-2.7572000e-01
3.2040024e+00,-7.1858001e-01,-4.7213998e-01
3.2080002e+00,-6.9051999e-01,-6.1243999e-01
3.2119980e+00,-6.3683999e-01,-6.4660001e-01
3.2160034e+00,-7.2833997e-01,-6.8563998e-01
3.2200012e+00,-5.9413999e-01,-8.1983995e-01
3.2239990e+00,-3.0256000e-01,-6.1853999e-01
3.2279968e+00, 1.8910000e-01,-5.1117998e-01
3.2320023e+00, 6.7343998e-01,-1.4274000e-01
3.2360001e+00, 5.9292001e-01, 2.7206001e-01
3.2399979e+00, 8.0886000e-01, 4.8677999e-01
3.2440033e+00, 8.8937998e-01, 7.2468001e-01
3.2480011e+00, 6.8198001e-01, 8.1617999e-01
3.2519989e+00, 6.7100000e-01, 5.8803999e-01
3.2559967e+00, 4.4163999e-01, 9.3939996e-01
3.2600021e+00, 3.0256000e-01, 4.9410000e-01
3.2639999e+00, 0.0000000e+00, 4.6969998e-01
3.2679977e+00, 4.8799999e-03, 1.5250000e-01
3.2720032e+00,-1.6470000e-01, 1.4029999e-01
3.2760010e+00,-3.6234000e-01, 1.4640000e-02
3.2799988e+00,-5.1605999e-01,-4.6360001e-02
3.2839966e+00,-5.3679997e-01,-3.3061999e-01
3.2880020e+00,-6.2585998e-01,-4.0504000e-01
3.2919998e+00,-8.1373996e-01,-6.0023999e-01
3.2959976e+00,-7.2468001e-01,-6.5270001e-01
3.3000031e+00,-7.7591997e-01,-5.5022001e-01
3.3040009e+00,-6.7588001e-01,-7.4663997e-01
3.3079987e+00,-3.4160000e-01,-7.1980000e-01
3.3119965e+00, 2.9890001e-01,-7.0271999e-01
3.3160019e+00, 6.3683999e-01,-2.0007999e-01
3.3199997e+00, 6.1853999e-01, 2.3424000e-01
3.3239975e+00, 6.9783998e-01, 5.5997998e-01
3.3280029e+00, 7.5639999e-01, 7.6006001e-01
3.3320007e+00, 6.7588001e-01, 7.9177999e-01
3.3359985e+00, 5.0629997e-01, 7.7591997e-01
3.3399963e+00, 5.0386000e-01, 6.1487997e-01
3.3440018e+00, 4.9897999e-01, 6.0633999e-01
3.3479996e+00, 2.1349999e-01, 5.6852001e-01
3.3519974e+00,-1.2199999e-01, 4.0381998e-01
3.3560028e+00,-6.3439995e-02, 1.8300000e-01
3.3600006e+00,-2.8792000e-01, 3.9039999e-02
3.3639984e+00,-4.2333999e-01,-4.0259998e-02
3.3679962e+00,-7.8079998e-01,-2.5619999e-01
3.3720016e+00,-8.6254001e-01,-6.8808001e-01
3.3759995e+00,-6.8320000e-01,-6.4903998e-01
3.3799973e+00,-6.0145998e-01,-6.2585998e-01
3.3840027e+00,-6.7465997e-01,-7.1003997e-01
3.3880005e+00,-4.8311999e-01,-7.6738000e-01
3.3919983e+00,-2.9767999e-01,-7.3321998e-01
3.3960037e+00, 1.3664000e-01,-7.0028001e-01
3.4000015e+00, 5.5509996e-01,-2.5375998e-01
3.4039993e+00, 5.9047997e-01, 1.9885999e-01
3.4079971e+00, 7.5273997e-01, 5.3557998e-01
3.4120026e+00, 7.6981997e-01, 7.3199999e-01
3.4160004e+00, 7.0881999e-01, 6.9783998e-01
3.4199982e+00, 4.1602001e-01, 6.5513998e-01
3.4240036e+00, 4.6116000e-01, 5.8560002e-01
3.4280014e+00, 2.8669998e-01, 6.8320000e-01
3.4319992e+00, 2.1594000e-01, 5.8072001e-01
3.4359970e+00, 1.1956000e-01, 4.5749998e-01
3.4400024e+00,-1.5371999e-01, 2.8182000e-01
3.4440002e+00,-3.8551998e-01,-2.5619999e-02
3.4479980e+00,-4.8433998e-01,-8.1739999e-02
3.4520035e+00,-5.3557998e-01,-3.0500001e-01
3.4560013e+00,-7.3199999e-01,-5.2704000e-01
3.4599991e+00,-6.7221999e-01,-5.5875999e-01
3.4639969e+00,-6.8441999e-01,-6.5757996e-01
3.4680023e+00,-5.6852001e-01,-5.9902000e-01
3.4720001e+00,-6.9295996e-01,-6.8685997e-01
3.4759979e+00,-4.7702000e-01,-8.1861997e-01
3.4800034e+00, 1.1468000e-01,-7.3199999e-01
3.4840012e+00, 5.3069997e-01,-3.9771998e-01
3.4879990e+00, 6.2097996e-01, 1.3786000e-01
3.4919968e+00, 7.7836001e-01, 4.4773999e-01
3.4960022e+00, 9.7843999e-01, 7.5518000e-01
3.5000000e+00, 9.2597997e-01, 9.9917996e-01
3.5039978e+00, 6.1853999e-01, 9.0279996e-01
3.5080032e+00, 4.6847999e-01, 6.3073999e-01
3.5120010e+00, 3.0012000e-01, 4.9897999e-01
3.5159988e+00, 9.2720002e-02, 5.8925998e-01
3.5199966e+00, 2.3301999e-01, 3.6600000e-01
3.5240021e+00,-2.3546000e-01, 1.2078000e-01
3.5279999e+00,-3.0743998e-01, 6.5880001e-02
3.5319977e+00,-3.5990000e-01,-6.0999999e-03
3.5360031e+00,-5.8803999e-01,-2.4033999e-01
3.5400009e+00,-8.6741996e-01,-4.5506001e-01
3.5439987e+00,-6.1853999e-01,-5.7705998e-01
3.5479965e+00,-6.9540000e-01,-5.3192002e-01
3.5520020e+00,-6.7953998e-01,-7.6859999e-01
3.5559998e+00,-6.6123998e-01,-7.7103996e-01
3.5599976e+00,-4.0869999e-01,-7.8811997e-01
3.5640030e+00, 2.5619999e-02,-6.3683999e-01
3.5680008e+00, 4.9653998e-01,-2.5986001e-01
3.5719986e+00, 7.1370000e-01, 2.5619999e-02
3.5759964e+00, 6.4782000e-01, 4.0381998e-01
3.5800018e+00, 8.7351996e-01, 6.2342000e-01
3.5839996e+00, 5.5997998e-01, 7.3931998e-01
3.5879974e+00, 5.0751996e-01, 6.5391999e-01
3.5920029e+00, 4.6726000e-01, 5.7095999e-01
3.5960007e+00, 4.0748000e-01, 7.3688000e-01
3.5999985e+00, 4.1479999e-01, 6.1732000e-01
3.6039963e+00, 4.6360001e-02, 4.0991998e-01
3.6080017e+00,-2.0739999e-02, 3.3916000e-01
3.6119995e+00,-1.0492000e-01, 2.5986001e-01
3.6159973e+00,-3.0866000e-01, 1.0858000e-01
3.6200027e+00,-4.7823998e-01,-1.9520000e-01
3.6240005e+00,-7.2589999e-01,-3.2330000e-01
3.6279984e+00,-7.0881999e-01,-6.1975998e-01
3.6320038e+00,-7.3809999e-01,-7.2955996e-01
3.6360016e+00,-8.0641997e-01,-6.4537996e-01
3.6399994e+00,-7.5883996e-01,-7.0271999e-01
3.6439972e+00,-6.2097996e-01,-7.3565996e-01
3.6480026e+00,-2.3179999e-01,-8.9181995e-01
3.6520004e+00, 3.9161998e-01,-4.4285998e-01
3.6559982e+00, 7.4053997e-01,-1.6103999e-01
3.6600037e+00, 8.5887998e-01, 3.5380000e-01
3.6640015e+00, 7.7226001e-01, 7.4663997e-01
3.6679993e+00, 8.1251997e-01, 8.2594001e-01
3.6719971e+00, 7.5639999e-01, 8.3569998e-01
3.6760025e+00, 5.0507998e-01, 7.8689998e-01
3.6800003e+00, 5.8315998e-01, 7.3809999e-01
3.6839981e+00, 1.4151999e-01, 6.3562000e-01
3.6880035e+00, 1.2322000e-01, 3.8674000e-01
3.6920013e+00,-6.9540001e-02, 2.6596001e-01
3.6959991e+00,-4.4163999e-01, 3.6600001e-02
3.6999969e+00,-3.2207999e-01,-1.5371999e-01
3.7040024e+00,-5.4045999e-01,-2.3789999e-01
3.7080002e+00,-7.8079998e-01,-5.1972002e-01
3.7119980e+00,-7.6616001e-01,-6.6611999e-01
3.7160034e+00,-7.0881999e-01,-5.8925998e-01
3.7200012e+00,-8.1496000e-01,-6.6490000e-01
3.7239990e+00,-6.3562000e-01,-6.9051999e-01
3.7279968e+00,-4.8799998e-01,-7.9787999e-01
3.7320023e+00,-8.1739999e-02,-7.6371998e-01
3.7360001e+00, 3.8429999e-01,-3.7819999e-01
3.7399979e+00, 7.1003997e-01,-1.7445999e-01
3.7440033e+00, 6.5757996e-01, 3.5380000e-01
3.7480011e+00, 8.0886000e-01, 7.1613997e-01
3.7519989e+00, 9.3573999e-01, 7.6981997e-01
3.7559967e+00, 6.4050001e-01, 8.0519998e-01
3.7600021e+00, 5.7584000e-01, 8.6741996e-01
3.7639999e+00, 4.2455998e-01, 7.4298000e-01
3.7679977e+00, 4.8921999e-01, 6.5757996e-01
3.7720032e+00,-1.7080000e-02, 4.3553999e-01
3.7760010e+00,-1.1712000e-01, 2.7449998e-01
3.7799988e+00,-2.6839998e-01, 1.2322000e-01
3.7839966e+00,-4.0381998e-01,-1.6591999e-01
3.7880020e+00,-5.4167998e-01,-2.6962000e-01
3.7919998e+00,-6.0877997e-01,-1.9154000e-01
3.7959976e+00,-7.0028001e-01,-6.7831999e-01
3.8000031e+00,-7.5761998e-01,-6.5513998e-01
3.8040009e+00,-7.5029999e-01,-6.3440001e-01
3.8079987e+00,-5.8072001e-01,-6.4415997e-01
3.8119965e+00,-4.8921999e-01,-7.7958000e-01
3.8160019e+00,-1.1224000e-01,-6.5880001e-01
3.8199997e+00, 2.9890001e-01,-4.6116000e-01
3.8239975e+00, 6.9051999e-01,-1.8055999e-01
3.8280029e+00, 7.5518000e-01, 4.2212000e-01
3.8320007e+00, 8.0886000e-01, 6.6001999e-01
3.8359985e+00, 7.8079998e-01, 7.8811997e-01
3.8399963e+00, 6.1000001e-01, 7.5518000e-01
3.8440018e+00, 6.0633999e-01, 7.1735996e-01
3.8479996e+00, 3.7698001e-01, 5.7339996e-01
