time,probe_a,probe_b
4.5040000e+00, 2.2049046e-01, 1.7370796e-01
4.5060000e+00, 2.2818851e-01, 1.7647076e-01
4.5080000e+00, 2.3403931e-01, 1.7861843e-01
4.5100000e+00, 2.4143028e-01, 1.8199444e-01
4.5120000e+00, 2.5436401e-01, 1.9181538e-01
4.5140000e+00, 2.7222538e-01, 2.0225048e-01
4.5160000e+00, 2.7930832e-01, 2.0040894e-01
4.5180000e+00, 2.8608322e-01, 2.0347786e-01
4.5200000e+00, 3.0425167e-01, 2.1022987e-01
4.5220000e+00, 3.1872463e-01, 2.1421909e-01
4.5240000e+00, 3.3627892e-01, 2.2680187e-01
4.5260000e+00, 3.5598755e-01, 2.3478222e-01
4.5280000e+00, 3.6553383e-01, 2.3815823e-01
4.5300000e+00, 3.8862991e-01, 2.5166225e-01
4.5320000e+00, 3.9663696e-01, 2.5902748e-01
4.5340000e+00, 4.2804718e-01, 2.8511429e-01
4.5360000e+00, 4.3451405e-01, 2.9063797e-01
4.5380000e+00, 4.5637894e-01, 3.2071495e-01
4.5400000e+00, 4.6376896e-01, 3.3115005e-01
4.5420000e+00, 4.8193836e-01, 3.5877228e-01
4.5440000e+00, 4.9949074e-01, 3.8577938e-01
4.5460000e+00, 5.1211739e-01, 4.1002464e-01
4.5480000e+00, 5.2474308e-01, 4.3365669e-01
4.5500000e+00, 5.3028584e-01, 4.4715977e-01
4.5520000e+00, 5.4753113e-01, 4.7478104e-01
4.5540000e+00, 5.5861664e-01, 4.9595833e-01
4.5560000e+00, 5.5984879e-01, 4.9411678e-01
4.5580000e+00, 5.7647896e-01, 5.2235126e-01
4.5600000e+00, 5.7863426e-01, 5.3094482e-01
4.5620000e+00, 5.9403133e-01, 5.5181503e-01
4.5640000e+00, 6.0450172e-01, 5.6010151e-01
4.5660000e+00, 6.1651134e-01, 5.7421875e-01
4.5680000e+00, 6.3406467e-01, 5.9263229e-01
4.5700000e+00, 6.5161800e-01, 6.0552311e-01
4.5720000e+00, 6.5531349e-01, 6.1288929e-01
4.5740000e+00, 6.6485882e-01, 6.1749268e-01
4.5760000e+00, 6.7933273e-01, 6.3007545e-01
4.5780000e+00, 6.7686939e-01, 6.2363052e-01
4.5800000e+00, 6.7748451e-01, 6.2608528e-01
4.5820000e+00, 6.6424370e-01, 6.1933422e-01
4.5840000e+00, 6.6732311e-01, 6.2209606e-01
4.5860000e+00, 6.6085625e-01, 6.0429573e-01
4.5880000e+00, 6.5438938e-01, 6.0061169e-01
4.5900000e+00, 6.4299488e-01, 5.7820797e-01
4.5920000e+00, 6.2821293e-01, 5.6378365e-01
4.5940000e+00, 5.9279919e-01, 5.3370667e-01
4.5960000e+00, 5.7493877e-01, 5.1897526e-01
4.5980000e+00, 5.6415939e-01, 4.9534416e-01
4.6000000e+00, 5.6385231e-01, 4.6741581e-01
4.6020000e+00, 5.3952408e-01, 4.4531822e-01
4.6040000e+00, 4.9548721e-01, 4.2414284e-01
4.6060000e+00, 4.6346092e-01, 4.0204525e-01
4.6080000e+00, 4.5391560e-01, 3.7872028e-01
4.6100000e+00, 4.4867992e-01, 3.6153412e-01
4.6120000e+00, 4.3790150e-01, 3.4772301e-01
4.6140000e+00, 4.1295815e-01, 3.1979465e-01
4.6160000e+00, 4.2465973e-01, 3.2286358e-01
4.6180000e+00, 3.9756012e-01, 2.9186726e-01
4.6200000e+00, 3.9602089e-01, 2.9401493e-01
4.6220000e+00, 3.7200069e-01, 2.7467918e-01
4.6240000e+00, 3.7292385e-01, 2.7222443e-01
4.6260000e+00, 3.6306953e-01, 2.5718594e-01
4.6280000e+00, 3.4490108e-01, 2.4368286e-01
4.6300000e+00, 3.4613323e-01, 2.4429607e-01
4.6320000e+00, 3.4520912e-01, 2.3662376e-01
4.6340000e+00, 3.5290813e-01, 2.3999977e-01
4.6360000e+00, 3.3812618e-01, 2.2219849e-01
4.6380000e+00, 3.4336185e-01, 2.2864342e-01
4.6400000e+00, 3.3997440e-01, 2.2802925e-01
4.6420000e+00, 3.2550049e-01, 2.1575356e-01
4.6440000e+00, 3.3350754e-01, 2.2557449e-01
4.6460000e+00, 3.3135128e-01, 2.1943665e-01
4.6480000e+00, 3.3751011e-01, 2.1882248e-01
4.6500000e+00, 3.5290813e-01, 2.1790218e-01
4.6520000e+00, 3.5660267e-01, 2.2066402e-01
4.6540000e+00, 3.7384796e-01, 2.2526741e-01
4.6560000e+00, 3.9017010e-01, 2.2833633e-01
4.6580000e+00, 3.9848423e-01, 2.2833633e-01
4.6600000e+00, 4.1819286e-01, 2.3846531e-01
4.6620000e+00, 4.1973209e-01, 2.3110008e-01
4.6640000e+00, 4.4375229e-01, 2.3999977e-01
4.6660000e+00, 4.5545483e-01, 2.4398899e-01
4.6680000e+00, 4.8624897e-01, 2.6056194e-01
4.6700000e+00, 5.0903797e-01, 2.7161026e-01
4.6720000e+00, 5.2166367e-01, 2.7529335e-01
4.6740000e+00, 5.4260349e-01, 2.8480721e-01
4.6760000e+00, 5.4845428e-01, 2.8542137e-01
4.6780000e+00, 5.5399799e-01, 2.8480721e-01
4.6800000e+00, 5.6847095e-01, 3.0291557e-01
4.6820000e+00, 5.7894230e-01, 3.0936050e-01
4.6840000e+00, 5.8571720e-01, 3.2102203e-01
4.6860000e+00, 5.8633232e-01, 3.2409096e-01
4.6880000e+00, 5.9926605e-01, 3.3820915e-01
4.6900000e+00, 6.0973644e-01, 3.5079193e-01
4.6920000e+00, 6.1712742e-01, 3.6245441e-01
4.6940000e+00, 6.2574959e-01, 3.8178921e-01
4.6960000e+00, 6.3468075e-01, 3.9314461e-01
4.6980000e+00, 6.3991547e-01, 4.1002464e-01
4.7000000e+00, 6.3714409e-01, 4.1861820e-01
4.7020000e+00, 6.3899231e-01, 4.3488407e-01
4.7040000e+00, 6.3314056e-01, 4.5207024e-01
4.7060000e+00, 6.1866665e-01, 4.6434689e-01
4.7080000e+00, 5.8694839e-01, 4.7386074e-01
4.7100000e+00, 5.6231213e-01, 4.8491001e-01
4.7120000e+00, 5.4229546e-01, 4.9626541e-01
4.7140000e+00, 5.2197170e-01, 5.0455093e-01
4.7160000e+00, 5.0257015e-01, 5.0915527e-01
4.7180000e+00, 4.7824287e-01, 5.0669956e-01
4.7200000e+00, 4.6654034e-01, 5.0731373e-01
4.7220000e+00, 4.6407700e-01, 5.1774788e-01
4.7240000e+00, 4.5637894e-01, 5.1805496e-01
4.7260000e+00, 4.5422268e-01, 5.1836205e-01
4.7280000e+00, 4.3944073e-01, 5.1191711e-01
4.7300000e+00, 4.4036484e-01, 5.1467896e-01
4.7320000e+00, 4.4898796e-01, 5.2143097e-01
4.7340000e+00, 4.4467545e-01, 5.1559925e-01
4.7360000e+00, 4.5329952e-01, 5.1713467e-01
4.7380000e+00, 4.6808052e-01, 5.1713467e-01
4.7400000e+00, 4.7485542e-01, 5.1713467e-01
4.7420000e+00, 4.7916603e-01, 5.1744080e-01
4.7440000e+00, 4.9025249e-01, 5.1958942e-01
4.7460000e+00, 4.8871231e-01, 5.1068974e-01
4.7480000e+00, 4.9025249e-01, 5.0731373e-01
4.7500000e+00, 4.8470974e-01, 4.9933434e-01
4.7520000e+00, 4.8316956e-01, 4.8797894e-01
4.7540000e+00, 4.8563290e-01, 4.8828602e-01
4.7560000e+00, 4.7208405e-01, 4.7263241e-01
4.7580000e+00, 4.7115993e-01, 4.6895027e-01
4.7600000e+00, 4.6838856e-01, 4.6158409e-01
4.7620000e+00, 4.5391560e-01, 4.4531822e-01
4.7640000e+00, 4.5329952e-01, 4.4623947e-01
4.7660000e+00, 4.4559956e-01, 4.3733883e-01
4.7680000e+00, 4.3882465e-01, 4.2905331e-01
4.7700000e+00, 4.3451405e-01, 4.2475605e-01
4.7720000e+00, 4.1880894e-01, 4.1063786e-01
4.7740000e+00, 4.1172600e-01, 4.0695477e-01
4.7760000e+00, 4.0094757e-01, 3.9560032e-01
4.7780000e+00, 3.9017010e-01, 3.8271046e-01
4.7800000e+00, 3.7815952e-01, 3.7534428e-01
4.7820000e+00, 3.6245441e-01, 3.6214828e-01
4.7840000e+00, 3.6029816e-01, 3.5815811e-01
4.7860000e+00, 3.3627892e-01, 3.3391190e-01
4.7880000e+00, 3.3905029e-01, 3.3943653e-01
4.7900000e+00, 3.2519245e-01, 3.2593250e-01
4.7920000e+00, 3.1441402e-01, 3.1427002e-01
4.7940000e+00, 3.1102657e-01, 3.0813217e-01
4.7960000e+00, 2.9624557e-01, 2.9708385e-01
4.7980000e+00, 2.8762245e-01, 2.8756905e-01
4.8000000e+00, 2.8485107e-01, 2.8480721e-01
4.8020000e+00, 2.7838421e-01, 2.7652073e-01
4.8040000e+00, 2.7160931e-01, 2.6884842e-01
4.8060000e+00, 2.6822186e-01, 2.6209641e-01
4.8080000e+00, 2.7376556e-01, 2.6762104e-01
4.8100000e+00, 2.6514244e-01, 2.5503826e-01
4.8120000e+00, 2.7160931e-01, 2.6086903e-01
4.8140000e+00, 2.6175594e-01, 2.5104809e-01
4.8160000e+00, 2.7130222e-01, 2.6086903e-01
4.8180000e+00, 2.7530479e-01, 2.6608658e-01
4.8200000e+00, 2.7930832e-01, 2.6976871e-01
4.8220000e+00, 2.8762245e-01, 2.7130318e-01
4.8240000e+00, 2.9378128e-01, 2.7560043e-01
4.8260000e+00, 3.0178833e-01, 2.7805519e-01
4.8280000e+00, 3.0887127e-01, 2.8235149e-01
4.8300000e+00, 3.1564522e-01, 2.8941059e-01
4.8320000e+00, 3.2919598e-01, 2.9370785e-01
4.8340000e+00, 3.3135128e-01, 2.9340172e-01
4.8360000e+00, 3.4705639e-01, 3.0475616e-01
4.8380000e+00, 3.6337757e-01, 3.1856728e-01
4.8400000e+00, 3.7046051e-01, 3.1948757e-01
4.8420000e+00, 3.8216209e-01, 3.2869434e-01
4.8440000e+00, 3.8493443e-01, 3.2777405e-01
4.8460000e+00, 4.0710640e-01, 3.4588146e-01
4.8480000e+00, 4.0371895e-01, 3.3698082e-01
4.8500000e+00, 4.2034817e-01, 3.4772301e-01
4.8520000e+00, 4.3112659e-01, 3.5386086e-01
4.8540000e+00, 4.3759346e-01, 3.5508919e-01
4.8560000e+00, 4.4991207e-01, 3.6337566e-01
4.8580000e+00, 4.4960403e-01, 3.6153412e-01
4.8600000e+00, 4.6222973e-01, 3.6951351e-01
4.8620000e+00, 4.7639465e-01, 3.8271046e-01
4.8640000e+00, 4.7639465e-01, 3.8148212e-01
4.8660000e+00, 4.8963642e-01, 3.9345169e-01
4.8680000e+00, 4.9641132e-01, 3.9928246e-01
4.8700000e+00, 5.0688171e-01, 4.1155910e-01
4.8720000e+00, 5.1304150e-01, 4.1769791e-01
4.8740000e+00, 5.2689838e-01, 4.3549824e-01
4.8760000e+00, 5.3274918e-01, 4.4224930e-01
4.8780000e+00, 5.3921604e-01, 4.5513916e-01
4.8800000e+00, 5.4937840e-01, 4.6864319e-01
4.8820000e+00, 5.5738544e-01, 4.8153400e-01
4.8840000e+00, 5.6262016e-01, 4.8797894e-01
4.8860000e+00, 5.6200409e-01, 4.9380970e-01
4.8880000e+00, 5.7278347e-01, 5.0915527e-01
4.8900000e+00, 5.7709408e-01, 5.2143097e-01
4.8920000e+00, 5.8571720e-01, 5.3125191e-01
4.8940000e+00, 5.8694839e-01, 5.3831005e-01
4.8960000e+00, 5.9310722e-01, 5.4659748e-01
4.8980000e+00, 6.0234547e-01, 5.5764580e-01
4.9000000e+00, 6.0758114e-01, 5.6347752e-01
4.9020000e+00, 6.0942841e-01, 5.6900120e-01
4.9040000e+00, 6.1712742e-01, 5.7974243e-01
4.9060000e+00, 6.0573292e-01, 5.6900120e-01
4.9080000e+00, 6.2420940e-01, 5.8680153e-01
4.9100000e+00, 6.2605762e-01, 5.8956337e-01
4.9120000e+00, 6.2821293e-01, 5.9293938e-01
4.9140000e+00, 6.2852097e-01, 5.9754276e-01
4.9160000e+00, 6.3591290e-01, 6.0736465e-01
4.9180000e+00, 6.3437271e-01, 6.1227512e-01
4.9200000e+00, 6.4330292e-01, 6.1258221e-01
4.9220000e+00, 6.4207172e-01, 6.1319542e-01
4.9240000e+00, 6.4453506e-01, 6.2086868e-01
4.9260000e+00, 6.4976978e-01, 6.2301636e-01
4.9280000e+00, 6.5223312e-01, 6.2700653e-01
4.9300000e+00, 6.5623665e-01, 6.2731361e-01
4.9320000e+00, 6.6670704e-01, 6.3805485e-01
4.9340000e+00, 6.6516685e-01, 6.3590622e-01
4.9360000e+00, 6.7625332e-01, 6.4787579e-01
4.9380000e+00, 6.8118000e-01, 6.5646839e-01
4.9400000e+00, 6.8272018e-01, 6.6260624e-01
4.9420000e+00, 6.9103432e-01, 6.6690445e-01
4.9440000e+00, 7.0458508e-01, 6.7887306e-01
4.9460000e+00, 7.1998215e-01, 6.9667339e-01
4.9480000e+00, 6.9904232e-01, 6.7365646e-01
4.9500000e+00, 7.2244549e-01, 7.0035648e-01
4.9520000e+00, 7.1690273e-01, 6.9268417e-01
4.9540000e+00, 7.3168373e-01, 7.0772171e-01
4.9560000e+00, 7.4307823e-01, 7.1938419e-01
4.9580000e+00, 7.4215412e-01, 7.1723557e-01
4.9600000e+00, 7.5170040e-01, 7.3196793e-01
4.9620000e+00, 7.4954510e-01, 7.2797775e-01
4.9640000e+00, 7.4923706e-01, 7.2613621e-01
4.9660000e+00, 7.5231647e-01, 7.3411655e-01
4.9680000e+00, 7.4030685e-01, 7.2276020e-01
4.9700000e+00, 7.6217175e-01, 7.4485779e-01
4.9720000e+00, 7.4554157e-01, 7.2889805e-01
4.9740000e+00, 7.6956177e-01, 7.5590611e-01
4.9760000e+00, 7.5755119e-01, 7.4761963e-01
4.9780000e+00, 7.7140999e-01, 7.5836182e-01
4.9800000e+00, 7.7110195e-01, 7.5866795e-01
4.9820000e+00, 7.8064823e-01, 7.6787567e-01
4.9840000e+00, 7.7787685e-01, 7.6848888e-01
4.9860000e+00, 7.8773022e-01, 7.7984428e-01
4.9880000e+00, 7.8588295e-01, 7.7830982e-01
4.9900000e+00, 7.8803825e-01, 7.7923012e-01
4.9920000e+00, 7.7633667e-01, 7.7094460e-01
4.9940000e+00, 7.8187943e-01, 7.7616119e-01
4.9960000e+00, 7.6986980e-01, 7.6388550e-01
4.9980000e+00, 7.7048588e-01, 7.6235104e-01
5.0000000e+00, 7.5816727e-01, 7.5345135e-01
5.0020000e+00, 7.5323963e-01, 7.4516487e-01
5.0040000e+00, 7.4277020e-01, 7.3411655e-01
5.0060000e+00, 7.4554157e-01, 7.3442364e-01
5.0080000e+00, 7.3353195e-01, 7.2460175e-01
5.0100000e+00, 7.3229980e-01, 7.2276020e-01
5.0120000e+00, 7.2644901e-01, 7.1355343e-01
5.0140000e+00, 7.2614098e-01, 7.1355343e-01
5.0160000e+00, 7.1813488e-01, 7.0434570e-01
5.0180000e+00, 7.1659470e-01, 7.0189095e-01
5.0200000e+00, 7.1135998e-01, 6.9851494e-01
5.0220000e+00, 6.9904232e-01, 6.8562508e-01
5.0240000e+00, 7.0766449e-01, 6.9299030e-01
5.0260000e+00, 6.8980312e-01, 6.7887306e-01
5.0280000e+00, 6.8579960e-01, 6.7120075e-01
5.0300000e+00, 6.8579960e-01, 6.7028046e-01
5.0320000e+00, 6.7594528e-01, 6.6045856e-01
5.0340000e+00, 6.6639900e-01, 6.4664745e-01
5.0360000e+00, 6.5993214e-01, 6.3989639e-01
5.0380000e+00, 6.5869999e-01, 6.3375854e-01
5.0400000e+00, 6.5192604e-01, 6.2332344e-01
5.0420000e+00, 6.4669037e-01, 6.1779976e-01
5.0440000e+00, 6.3991547e-01, 6.0490990e-01
5.0460000e+00, 6.3529682e-01, 5.9877014e-01
5.0480000e+00, 6.3314056e-01, 5.8956337e-01
5.0500000e+00, 6.2913704e-01, 5.8281136e-01
5.0520000e+00, 6.3468075e-01, 5.7268429e-01
5.0540000e+00, 6.3067627e-01, 5.6409073e-01
5.0560000e+00, 6.4268780e-01, 5.6470490e-01
5.0580000e+00, 6.5007782e-01, 5.5733871e-01
5.0600000e+00, 6.6085625e-01, 5.5948734e-01
5.0620000e+00, 6.7594528e-01, 5.6224918e-01
5.0640000e+00, 6.8610764e-01, 5.6378365e-01
5.0660000e+00, 7.0150566e-01, 5.7544613e-01
5.0680000e+00, 7.1751881e-01, 5.8495998e-01
5.0700000e+00, 7.3507118e-01, 5.9692955e-01
5.0720000e+00, 7.5477982e-01, 6.1534405e-01
5.0740000e+00, 7.7017784e-01, 6.3007545e-01
5.0760000e+00, 7.9019451e-01, 6.4818287e-01
5.0780000e+00, 7.9204178e-01, 6.5769672e-01
5.0800000e+00, 8.1298161e-01, 6.7580414e-01
5.0820000e+00, 8.2591629e-01, 6.9513893e-01
5.0840000e+00, 8.3146000e-01, 7.0710850e-01
5.0860000e+00, 8.4346962e-01, 7.2460175e-01
5.0880000e+00, 8.5948277e-01, 7.4792671e-01
5.0900000e+00, 8.6287022e-01, 7.5559902e-01
5.0920000e+00, 8.7580299e-01, 7.7462673e-01
5.0940000e+00, 8.8504314e-01, 7.9027939e-01
5.0960000e+00, 8.9828396e-01, 8.1084251e-01
5.0980000e+00, 9.1121769e-01, 8.2465267e-01
5.1000000e+00, 9.1768456e-01, 8.3263206e-01
5.1020000e+00, 9.2569160e-01, 8.4613609e-01
5.1040000e+00, 9.3800926e-01, 8.5933304e-01
5.1060000e+00, 9.5063591e-01, 8.6669922e-01
5.1080000e+00, 9.6110535e-01, 8.7958908e-01
5.1100000e+00, 9.7865868e-01, 8.9984417e-01
5.1120000e+00, 9.8481750e-01, 9.0107155e-01
5.1140000e+00, 1.0088377e+00, 9.2347622e-01
5.1160000e+00, 9.9682713e-01, 9.1365433e-01
5.1180000e+00, 1.0288544e+00, 9.4158363e-01
5.1200000e+00, 1.0266991e+00, 9.4189072e-01
5.1220000e+00, 1.0427113e+00, 9.5171165e-01
5.1240000e+00, 1.0608807e+00, 9.6797657e-01
5.1260000e+00, 1.0679626e+00, 9.7257996e-01
5.1280000e+00, 1.0815134e+00, 9.8915386e-01
5.1300000e+00, 1.0882883e+00, 9.9713326e-01
5.1320000e+00, 1.0969105e+00, 1.0060339e+00
5.1340000e+00, 1.1049175e+00, 1.0244474e+00
5.1360000e+00, 1.0907516e+00, 1.0155478e+00
5.1380000e+00, 1.1178513e+00, 1.0493069e+00
5.1400000e+00, 1.1079969e+00, 1.0486937e+00
5.1420000e+00, 1.1237020e+00, 1.0707903e+00
5.1440000e+00, 1.1215458e+00, 1.0781555e+00
5.1460000e+00, 1.1332483e+00, 1.0959558e+00
5.1480000e+00, 1.1301689e+00, 1.1024008e+00
5.1500000e+00, 1.1310921e+00, 1.1183605e+00
5.1520000e+00, 1.1264734e+00, 1.1272612e+00
5.1540000e+00, 1.1206226e+00, 1.1352406e+00
5.1560000e+00, 1.1178513e+00, 1.1456747e+00
5.1580000e+00, 1.1049175e+00, 1.1456747e+00
5.1600000e+00, 1.1002979e+00, 1.1564159e+00
5.1620000e+00, 1.0870562e+00, 1.1551886e+00
5.1640000e+00, 1.0772018e+00, 1.1570301e+00
5.1660000e+00, 1.0608807e+00, 1.1564159e+00
5.1680000e+00, 1.0630360e+00, 1.1625547e+00
5.1700000e+00, 1.0411720e+00, 1.1511993e+00
5.1720000e+00, 1.0343971e+00, 1.1484365e+00
5.1740000e+00, 1.0273142e+00, 1.1536541e+00
5.1760000e+00, 1.0088377e+00, 1.1398439e+00
5.1780000e+00, 1.0002146e+00, 1.1343193e+00
5.1800000e+00, 9.8235416e-01, 1.1238852e+00
5.1820000e+00, 9.7003651e-01, 1.1131439e+00
5.1840000e+00, 9.6172142e-01, 1.1045504e+00
5.1860000e+00, 9.4786453e-01, 1.0904322e+00
5.1880000e+00, 9.4878769e-01, 1.0830660e+00
5.1900000e+00, 9.3123436e-01, 1.0621967e+00
5.1920000e+00, 9.3985653e-01, 1.0637312e+00
5.1940000e+00, 9.3215847e-01, 1.0471592e+00
5.1960000e+00, 9.3031025e-01, 1.0422487e+00
5.1980000e+00, 9.2969418e-01, 1.0354958e+00
5.2000000e+00, 9.1768456e-01, 1.0161610e+00
5.2020000e+00, 9.2507553e-01, 1.0219927e+00
5.2040000e+00, 9.1368103e-01, 1.0115576e+00
5.2060000e+00, 9.1460514e-01, 1.0155478e+00
5.2080000e+00, 9.1491318e-01, 1.0133991e+00
5.2100000e+00, 9.0844631e-01, 1.0097160e+00
5.2120000e+00, 9.0228748e-01, 1.0038853e+00
5.2140000e+00, 9.0228748e-01, 1.0075684e+00
5.2160000e+00, 8.9890003e-01, 9.9897480e-01
5.2180000e+00, 9.0136337e-01, 1.0029640e+00
5.2200000e+00, 8.9674473e-01, 9.9682617e-01
5.2220000e+00, 8.9489651e-01, 9.9652004e-01
5.2240000e+00, 8.9243317e-01, 9.9836063e-01
5.2260000e+00, 8.9828396e-01, 1.0044994e+00
5.2280000e+00, 8.8535023e-01, 9.9160957e-01
5.2300000e+00, 8.9674473e-01, 1.0014296e+00
5.2320000e+00, 8.9428139e-01, 9.9099541e-01
5.2340000e+00, 8.9428139e-01, 9.9038124e-01
5.2360000e+00, 8.9366531e-01, 9.8731232e-01
5.2380000e+00, 8.9366531e-01, 9.9160957e-01
5.2400000e+00, 9.0044022e-01, 9.9437141e-01
5.2420000e+00, 8.9920807e-01, 9.9222279e-01
5.2440000e+00, 9.0044022e-01, 9.9314404e-01
5.2460000e+00, 9.0228748e-01, 9.8976803e-01
5.2480000e+00, 9.0475082e-01, 9.8946095e-01
5.2500000e+00, 9.0290356e-01, 9.8424339e-01
5.2520000e+00, 8.9951611e-01, 9.7964001e-01
5.2540000e+00, 9.0844631e-01, 9.8577785e-01
5.2560000e+00, 9.0721416e-01, 9.8424339e-01
5.2580000e+00, 9.0721416e-01, 9.7657013e-01
5.2600000e+00, 9.0475082e-01, 9.7718430e-01
5.2620000e+00, 9.0382767e-01, 9.7257996e-01
5.2640000e+00, 9.1368103e-01, 9.7718430e-01
5.2660000e+00, 9.0906239e-01, 9.7135258e-01
5.2680000e+00, 9.2076397e-01, 9.7595596e-01
5.2700000e+00, 9.1398907e-01, 9.6981812e-01
5.2720000e+00, 9.2415142e-01, 9.7534275e-01
5.2740000e+00, 9.2107201e-01, 9.6920490e-01
5.2760000e+00, 9.2230415e-01, 9.6889782e-01
5.2780000e+00, 9.2692280e-01, 9.7503567e-01
5.2800000e+00, 9.2723083e-01, 9.7165966e-01
5.2820000e+00, 9.3369770e-01, 9.7749043e-01
5.2840000e+00, 9.2138004e-01, 9.6490765e-01
5.2860000e+00, 9.3308163e-01, 9.7503567e-01
5.2880000e+00, 9.3800926e-01, 9.8025417e-01
5.2900000e+00, 9.2353535e-01, 9.6705627e-01
5.2920000e+00, 9.3215847e-01, 9.7350121e-01
5.2940000e+00, 9.2692280e-01, 9.7380829e-01
5.2960000e+00, 9.2815495e-01, 9.7227383e-01
5.2980000e+00, 9.2877102e-01, 9.7380829e-01
5.3000000e+00, 9.3616104e-01, 9.8363018e-01
5.3020000e+00, 9.4724846e-01, 9.9437141e-01
5.3040000e+00, 9.2661476e-01, 9.7687721e-01
5.3060000e+00, 9.5494652e-01, 1.0032711e+00
5.3080000e+00, 9.3215847e-01, 9.8178864e-01
5.3100000e+00, 9.5001984e-01, 1.0023508e+00
5.3120000e+00, 9.4847965e-01, 1.0020437e+00
5.3140000e+00, 9.5309925e-01, 1.0075684e+00
5.3160000e+00, 9.5956612e-01, 1.0164680e+00
5.3180000e+00, 9.6049023e-01, 1.0152407e+00
5.3200000e+00, 9.6972847e-01, 1.0272093e+00
5.3220000e+00, 9.7403908e-01, 1.0311995e+00
5.3240000e+00, 9.7927475e-01, 1.0394859e+00
5.3260000e+00, 9.7804260e-01, 1.0379515e+00
5.3280000e+00, 9.8789692e-01, 1.0486937e+00
5.3300000e+00, 9.9467182e-01, 1.0572863e+00
5.3320000e+00, 9.9497986e-01, 1.0585146e+00
5.3340000e+00, 9.9159241e-01, 1.0563660e+00
5.3360000e+00, 9.9713516e-01, 1.0646524e+00
5.3380000e+00, 1.0002146e+00, 1.0612764e+00
5.3400000e+00, 1.0008307e+00, 1.0668011e+00
5.3420000e+00, 1.0069895e+00, 1.0729389e+00
5.3440000e+00, 1.0051413e+00, 1.0710974e+00
5.3460000e+00, 1.0082207e+00, 1.0744734e+00
5.3480000e+00, 1.0020618e+00, 1.0668011e+00
5.3500000e+00, 1.0082207e+00, 1.0720177e+00
5.3520000e+00, 1.0063734e+00, 1.0726318e+00
5.3540000e+00, 1.0060654e+00, 1.0707903e+00
5.3560000e+00, 1.0066814e+00, 1.0753937e+00
5.3580000e+00, 1.0014467e+00, 1.0704832e+00
5.3600000e+00, 1.0032940e+00, 1.0695629e+00
5.3620000e+00, 1.0119171e+00, 1.0787697e+00
5.3640000e+00, 1.0036020e+00, 1.0735521e+00
5.3660000e+00, 1.0051413e+00, 1.0778494e+00
5.3680000e+00, 9.9990654e-01, 1.0766211e+00
5.3700000e+00, 1.0079126e+00, 1.0815315e+00
5.3720000e+00, 1.0042181e+00, 1.0790768e+00
5.3740000e+00, 1.0076056e+00, 1.0861349e+00
5.3760000e+00, 1.0054493e+00, 1.0885906e+00
5.3780000e+00, 1.0063734e+00, 1.0861349e+00
5.3800000e+00, 1.0076056e+00, 1.0919666e+00
5.3820000e+00, 1.0072975e+00, 1.0892038e+00
5.3840000e+00, 1.0165367e+00, 1.0968771e+00
5.3860000e+00, 1.0214634e+00, 1.1027079e+00
5.3880000e+00, 1.0168447e+00, 1.0944214e+00
5.3900000e+00, 1.0196161e+00, 1.0984116e+00
5.3920000e+00, 1.0143805e+00, 1.0956488e+00
5.3940000e+00, 1.0168447e+00, 1.0928869e+00
5.3960000e+00, 1.0165367e+00, 1.0941143e+00
5.3980000e+00, 1.0146885e+00, 1.0913525e+00
5.4000000e+00, 1.0140734e+00, 1.0919666e+00
5.4020000e+00, 1.0134573e+00, 1.0879765e+00
5.4040000e+00, 1.0156126e+00, 1.0916595e+00
5.4060000e+00, 1.0109940e+00, 1.0867491e+00
5.4080000e+00, 1.0122252e+00, 1.0895109e+00
5.4100000e+00, 1.0045261e+00, 1.0833731e+00
5.4120000e+00, 1.0097618e+00, 1.0888977e+00
5.4140000e+00, 1.0011387e+00, 1.0846004e+00
5.4160000e+00, 1.0088377e+00, 1.0953426e+00
5.4180000e+00, 1.0011387e+00, 1.0879765e+00
5.4200000e+00, 9.9374771e-01, 1.0846004e+00
5.4220000e+00, 9.8974419e-01, 1.0842943e+00
5.4240000e+00, 9.8543358e-01, 1.0842943e+00
5.4260000e+00, 9.8358536e-01, 1.0858288e+00
5.4280000e+00, 9.7465515e-01, 1.0842943e+00
5.4300000e+00, 9.6326160e-01, 1.0714045e+00
5.4320000e+00, 9.6818829e-01, 1.0824528e+00
5.4340000e+00, 9.4940376e-01, 1.0738592e+00
5.4360000e+00, 9.4632435e-01, 1.0723248e+00
5.4380000e+00, 9.3677711e-01, 1.0738592e+00
5.4400000e+00, 9.2630672e-01, 1.0692558e+00
5.4420000e+00, 9.1891670e-01, 1.0686417e+00
5.4440000e+00, 9.0967846e-01, 1.0640383e+00
5.4460000e+00, 8.9982414e-01, 1.0625038e+00
5.4480000e+00, 8.9212513e-01, 1.0609694e+00
5.4500000e+00, 8.8134670e-01, 1.0529900e+00
5.4520000e+00, 8.6348534e-01, 1.0400991e+00
5.4540000e+00, 8.5917473e-01, 1.0391788e+00
5.4560000e+00, 8.4901237e-01, 1.0324268e+00
5.4580000e+00, 8.3176708e-01, 1.0189228e+00
5.4600000e+00, 8.3423138e-01, 1.0201511e+00
5.4620000e+00, 8.1729317e-01, 1.0038853e+00
5.4640000e+00, 8.0066395e-01, 9.8424339e-01
5.4660000e+00, 7.9419708e-01, 9.7902489e-01
